"","field_name","crop1","crop2","crop3","crop4","crop5","crop6","yield.1","output.1","fertcost.1","seedcost.1","herbcost.1","sundry.1","varcost.1","gmargin.1","fuelcost.1","labcost.1","opcost.1","grossprof.1","rotgrossprof.1","yield.2","output.2","fertcost.2","seedcost.2","herbcost.2","sundry.2","varcost.2","gmargin.2","fuelcost.2","labcost.2","opcost.2","grossprof.2","rotgrossprof.2","yield.3","output.3","fertcost.3","seedcost.3","herbcost.3","sundry.3","varcost.3","gmargin.3","fuelcost.3","labcost.3","opcost.3","grossprof.3","rotgrossprof.3","yield.4","output.4","fertcost.4","seedcost.4","herbcost.4","sundry.4","varcost.4","gmargin.4","fuelcost.4","labcost.4","opcost.4","grossprof.4","rotgrossprof.4","yield.5","output.5","fertcost.5","seedcost.5","herbcost.5","sundry.5","varcost.5","gmargin.5","fuelcost.5","labcost.5","opcost.5","grossprof.5","rotgrossprof.5","yield.6","output.6","fertcost.6","seedcost.6","herbcost.6","sundry.6","varcost.6","gmargin.6","fuelcost.6","labcost.6","opcost.6","grossprof.6","rotgrossprof.6","totalrotgrossprof"
"42","MD-LR.E.l","winterwheat","wosr","winterwheat","winterwheat","wosr","winterwheat",6.15,1345.38,190.32,72,107.22,182,551.54,793.83,95,48,143,650.83,108.47,2.37,1016.95,197.22,23.49,0,192,412.71,604.24,166,86,252,352.24,58.71,6.15,1345.38,190.32,72,107.22,182,551.54,793.83,95,48,143,650.83,108.47,5.2275,1177.02,190.32,72,107.22,182,551.54,625.48,95,48,143,482.48,80.41,2.37,1016.95,197.22,23.49,0,192,412.71,604.24,166,86,252,352.24,58.71,6.15,1345.38,190.32,72,107.22,182,551.54,793.83,95,48,143,650.83,108.47,523.24
"43","LD-LR.N.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,9.14,1891.05,246.32,68.4,93.09,182,589.81,1301.24,123,63,186,1115.24,185.87,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,862.06
"44","MD-LR.N.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,9.14,1891.05,246.32,68.4,93.09,182,589.81,1301.24,123,63,186,1115.24,185.87,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,862.06
"45","LD-LR.N.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,8.1,1701.25,246.32,68.4,93.09,182,589.81,1111.44,110,56,166,945.44,157.57,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,703.82
"46","MD-LR.N.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,8.1,1701.25,246.32,68.4,93.09,182,589.81,1111.44,110,56,166,945.44,157.57,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,703.82
"47","LD-LR.N.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,6.61,1429.33,190.32,68.4,93.09,182,533.81,895.52,97,50,147,748.52,124.75,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,612.59
"48","MD-LR.N.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,6.61,1429.33,190.32,68.4,93.09,182,533.81,895.52,97,50,147,748.52,124.75,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,612.59
"49","LD-LR.C.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,9.14,1891.05,246.32,68.4,93.09,182,589.81,1301.24,123,63,186,1115.24,185.87,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,862.06
"50","MD-LR.C.h","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,6.6839,1362.6,212.62,70.2,15.09,158,455.91,906.69,128,65,193,713.69,118.95,3.36,1348.6,197.22,23.49,39,192,451.71,896.89,206,107,313,583.89,97.32,9.14,1891.05,246.32,68.4,93.09,182,589.81,1301.24,123,63,186,1115.24,185.87,4.43,1042.55,52.58,115.9,92.58,81,342.06,700.49,201,103,304,396.49,66.08,9.14,1891.05,246.32,68.4,26.79,182,523.51,1367.54,123,63,186,1181.54,196.92,862.06
"51","LD-LR.C.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,8.1,1701.25,246.32,68.4,93.09,182,589.81,1111.44,110,56,166,945.44,157.57,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,703.82
"52","MD-LR.C.m","winterwheat","winterbarley","wosr","winterwheat","springbeans","winterwheat",8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,5.9719,1241.21,212.62,70.2,15.09,158,455.91,785.3,115,58,173,612.3,102.05,2.86,1181.1,197.22,23.49,39,192,451.71,729.39,190,99,289,440.39,73.4,8.1,1701.25,246.32,68.4,93.09,182,589.81,1111.44,110,56,166,945.44,157.57,3.24,822.4,52.58,115.9,92.58,81,342.06,480.34,184,95,279,201.34,33.56,8.1,1701.25,246.32,68.4,26.79,182,523.51,1177.74,110,56,166,1011.74,168.62,703.82
"53","LD-LR.C.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,6.61,1429.33,190.32,68.4,93.09,182,533.81,895.52,97,50,147,748.52,124.75,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,612.59
"54","MD-LR.C.l","winterwheat","winterbarley","wosr","winterwheat","driedpeas","winterwheat",6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,5.251,1118.3,212.62,70.2,15.09,158,455.91,662.39,101,51,152,510.39,85.06,2.37,1016.95,197.22,23.49,39,192,451.71,565.24,176,91,267,298.24,49.71,6.61,1429.33,190.32,68.4,93.09,182,533.81,895.52,97,50,147,748.52,124.75,4.36,1204,43.6,141,92.58,155,432.18,771.82,187,96,283,488.82,81.47,6.61,1429.33,190.32,68.4,26.79,182,467.51,961.82,97,50,147,814.82,135.8,612.59
